,Latitude,ListingID,Unnamed: 0,FullStreetAddress,Appliances,AssessmentYear,Attic,Baths,BathsFull,BathsHalf,Beds,CityName,CloseDate,ClosePrice,ContractDate,CountyTax,DaysOnMarket,Fireplaces,Heating,HOA,HotWater,ImprovementAssessmentAmount,InteriorFeatures,LandAssessmentAmount,Stories,ListDate,ListPrice,ListingLowPrice,ListingType,Longitude,OriginalListPrice,Ownership,Parking,ShowDays,StreetName,StreetNumber,Style,ListingTaxID,TotalAssessment,TotalShowings,LivingArea,TotalTaxes,TotalTours,Type,YearBuilt,Zip4,PostalCode
44,38.88275,AR9695369,44,824 DANVILLE ST,"Dishwasher, Disposal, Exhaust Fan, Microwave, Oven / Range - Gas, Range Hood, Refrigerator",,Yes,5.5,5,1,5,ARLINGTON,2017-02-16,1775000.0,2017-01-07,,154,1,"Programmable Thermostat, Zoned, Forced Air",False,"60 or More Gallon Tank, Natural Gas",,"Floor Plan-Open, Floor Plan-Traditional, Loft",,4,2016-06-28,1899000.0,1899000.0,Excl. Right,-77.08999,1999999.0,Fee Simple,"Brick Driveway, Garage Door Opener, Garage",All Days,DANVILLE,824.0,Farm House,18-041-014,0,1,5340,,1,Detached,2016,1920.0,22201
45,38.85711,AR9697221,45,3508 14TH ST S,"Disposal, ENERGY STAR Dishwasher, ENERGY STAR Refrigerator, Humidifier, Microwave, Oven - Double, Oven - Wall, Oven / Range - Gas, Water Heater - High-Efficiency, Six Burner Stove",2015.0,Yes,4.5,4,1,5,ARLINGTON,2017-05-19,1247048.0,2016-12-09,4710.54,168,1,"Central, ENERGY STAR Heating System, Forced Air, Heat Pump(s), Humidifier, Programmable Thermostat, Zoned",False,"60 or More Gallon Tank, Natural Gas",92900.0,,386300.0,3,2016-06-24,1249890.0,1249890.0,Excl. Right,-77.09170999999998,1249890.0,Fee Simple,"Garage, Paved Driveway, Attached, Garage Door Opener, Drvwy/Off Str",,14TH,3508.0,Craftsman,26-005-016,479200,0,4485,4772.83,1,Detached,2016,5000.0,22204
46,38.89693,AR9700083,46,2028 VERMONT ST #101,"Dishwasher, Disposal, Exhaust Fan, Oven / Range - Gas, Refrigerator",2015.0,No,1.0,1,0,1,ARLINGTON,2017-02-17,192000.0,2017-01-19,1665.2,194,0,Central,True,Electric,149000.0,Floor Plan-Traditional,20400.0,1,2016-06-29,199000.0,199000.0,Excl. Right,-77.11763,219500.0,Condo,Assigned,All Days,VERMONT,2028.0,Art Deco,07-011-026,169400,0,0,1687.22,1,Garden 1-4 Floors,1953,2360.0,22207
47,38.893240000000006,AR9711474,47,1600 CLARENDON BLVD #W309,"Dishwasher, Disposal, Exhaust Fan, Icemaker, Microwave, Oven / Range - Gas, Refrigerator",2015.0,No,2.5,2,1,2,ARLINGTON,2017-02-01,1175000.0,2016-12-20,9799.53,140,0,"Forced Air, Zoned",False,Natural Gas,901200.0,"Floor Plan-Open, Loft",95700.0,2,2016-07-14,1189000.0,1189000.0,Excl. Right,-77.07701999999998,1219000.0,Condo,"Garage, Prk Space Cnvys, Underground",All Days,CLARENDON,1600.0,Other,17-007-046,996900,0,1914,9929.12,1,Mid-Rise 5-8 Floors,2007,,22209
48,38.89288,AR9710273,48,1946 EMERSON ST N,,,Yes,5.5,5,1,5,ARLINGTON,2017-02-06,1247500.0,2017-01-18,,193,1,Forced Air,False,Natural Gas,,Floor Plan-Open,,6,2016-07-11,1274888.0,1274888.0,Excl. Right,-77.12982,1324900.0,Fee Simple,Detached,All Days,EMERSON,1946.0,Contemporary,08-006-031,0,0,4500,,2,Detached,2016,1946.0,22207
49,38.88803476,AR9718187,49,1200 HARTFORD ST #605,"Dishwasher, Disposal, Dryer, Icemaker, Microwave, Stove, Oven - Self Cleaning",2015.0,No,2.0,2,0,2,ARLINGTON,2017-01-03,622000.0,2016-10-28,5809.53,102,1,Heat Pump(s),True,Electric,554000.0,"Floor Plan-Open, Flat",37000.0,1,2016-07-20,649888.0,649888.0,Excl. Agency,-77.095816561,649888.0,Condo,"Garage, Garage Door Opener",,HARTFORD,1200.0,Contemporary,15-071-095,591000,0,1000,5886.36,1,Mid-Rise 5-8 Floors,2003,7019.0,22201
50,38.906220000000005,AR9714551,50,2527 UTAH ST N,"Dishwasher, Disposal, Exhaust Fan, Icemaker, Humidifier, Microwave, Range Hood, Refrigerator, Six Burner Stove, Cooktop, Oven / Range - Gas, Oven - Self Cleaning, Stove",,Yes,5.5,5,1,5,ARLINGTON,2017-02-28,1800000.0,2017-01-25,,195,1,"Forced Air, Zoned",False,Natural Gas,,Floor Plan-Open,,4,2016-07-14,1875000.0,1875000.0,Modified/Excl,-77.11561,1875000.0,Fee Simple,"Brick Driveway, Garage, Shared Driveway, Attached, Faces Side, Garage Door Opener",,UTAH,2527.0,Farm House,THRU LISTER,0,0,5900,,1,Detached,2016,,22207
51,38.87157,AR9713797,51,235 GEORGE MASON DR N #235-1,"Oven / Range - Gas, Microwave, Dishwasher, Washer, Refrigerator",2015.0,No,1.0,1,0,1,ARLINGTON,2017-02-15,187500.0,2017-01-14,1998.44,184,0,Wall Unit,False,Natural Gas,166000.0,Floor Plan-Traditional,37300.0,1,2016-07-14,194900.0,194900.0,Excl. Right,-77.10769,214990.0,Condo,"Assigned, Permit Required",All Days,GEORGE MASON,235.0,Colonial,20-029-050,203300,1,667,2024.87,1,Garden 1-4 Floors,1940,,22203
52,38.91252,AR9715538,52,4664 34TH ST N,"Dishwasher, Disposal, Exhaust Fan, Icemaker, ENERGY STAR Dishwasher, ENERGY STAR Refrigerator, Extra Refrigerator / Freezer, Microwave, Oven - Double, Oven / Range - Electric, Range Hood, Refrigerator, Six Burner Stove, Water Heater",2015.0,Yes,7.0,6,2,6,ARLINGTON,2017-11-09,2793729.12,2016-07-15,9945.01,0,2,"90% Forced Air, Central, Forced Air, Programmable Thermostat, Zoned",False,Natural Gas,170700.0,"Floor Plan-Open, Floor Plan-Traditional",841000.0,3,2016-07-15,2879999.0,2879999.0,Excl. Right,-77.1294,2879999.0,Fee Simple,Garage,All Days,34TH,4664.0,French Country,03-051-003,1011700,0,6464,10076.53,0,Detached,2017,4206.0,22207
53,38.88245,AR9720328,53,1001N RANDOLPH ST #106,"Dryer, Washer, Dishwasher, Microwave, Refrigerator, Icemaker, Oven / Range - Gas",2015.0,No,1.0,1,0,1,ARLINGTON,2017-01-04,320000.0,2016-11-24,3287.15,126,0,Forced Air,False,Electric,309000.0,Floor Plan-Traditional,25400.0,1,2016-07-21,329000.0,329000.0,Excl. Right,-77.10945,349000.0,Condo,Garage,,RANDOLPH,1001.0,Contemporary,14-029-021,334400,0,634,3330.62,1,Hi-Rise 9+ Floors,2005,5603.0,22201
54,38.86347,AR9719389,54,1300 ARMY NAVY DR #730,"Oven / Range - Gas, Refrigerator, Icemaker, Microwave, Dishwasher, Disposal",2015.0,No,1.0,1,0,1,ARLINGTON,2017-02-24,262000.0,2017-02-04,2354.29,199,0,"90% Forced Air, Summer / Winter Changeover",False,Natural Gas,203500.0,Floor Plan-Open,36000.0,1,2016-07-20,269900.0,269900.0,Excl. Right,-77.06726,273900.0,Condo,"Assigned, Gen Comm Elem",All Days,ARMY NAVY,1300.0,Contemporary,35-006-502,239500,0,900,2385.42,2,Hi-Rise 9+ Floors,1965,2052.0,22202
55,38.90447,AR9722756,55,4371 LEE HWY #304,"Dishwasher, Dryer - Front Loading, Oven / Range - Gas, Refrigerator, Washer",2015.0,No,1.0,1,0,1,ARLINGTON,2017-03-03,195000.0,2017-01-25,1742.86,153,0,Forced Air,False,Natural Gas,154300.0,"Floor Plan-Traditional, Floor Plan-Open",23000.0,1,2016-07-23,199000.0,199000.0,Excl. Right,-77.12507,235000.0,Condo,"On-site Prk/Sale, Street, Permit Required",All Days,LEE,4371.0,Contemporary,07-001-205,177300,0,658,1765.91,1,Garden 1-4 Floors,1961,3251.0,22207
56,38.892937700000004,AR9722652,56,1121 ARLINGTON BLVD #507,"Dishwasher, Disposal, Exhaust Fan, Oven / Range - Gas, Refrigerator",2015.0,No,1.0,1,0,2,ARLINGTON,2017-01-11,259000.0,2016-11-19,,120,0,Forced Air,False,Natural Gas,222400.0,Floor Plan-Traditional,35400.0,1,2016-07-23,259000.0,259000.0,Excl. Right,-77.068839573,279000.0,Coop,"Assigned, Garage",All Days,ARLINGTON,1121.0,Traditional,17-039-183,257800,1,884,2567.69,1,Hi-Rise 9+ Floors,1955,3226.0,22209
57,38.88283839,AR9722691,57,1001 RANDOLPH ST N #219,"Dishwasher, Disposal, Dryer, Icemaker, Microwave, Oven / Range - Electric, Refrigerator, Washer, Washer / Dryer - Stacked, Water Heater",2015.0,No,2.0,2,0,2,ARLINGTON,2017-05-17,488000.0,2017-03-23,4639.76,246,0,Central,True,Electric,436300.0,"Floor Plan-Open, Floor Plan-Traditional",35700.0,1,2016-07-23,499990.0,499990.0,Excl. Right,-77.109208831,499990.0,Condo,"Garage, Assigned",,RANDOLPH,1001.0,Contemporary,14-029-206,472000,1,1014,4701.12,1,Hi-Rise 9+ Floors,2005,5604.0,22201
58,38.88135,AR9727457,58,6506 16TH ST N,"Cooktop, Dishwasher, Disposal, Microwave, Oven - Double, Refrigerator",2015.0,No,4.5,4,1,5,ARLINGTON,2017-01-27,1362810.0,2016-10-01,5893.09,64,1,Forced Air,False,Natural Gas,124500.0,,475000.0,3,2016-07-29,1359900.0,1359900.0,Excl. Right,-77.15581,1359900.0,Fee Simple,Garage,,16TH,6506.0,Arts & Crafts,11-023-010,599500,0,4420,5971.02,0,Detached,2017,1836.0,22205
59,38.895379999999996,AR9726960,59,2619 ROOSEVELT ST,"Dishwasher, Disposal, Microwave, Oven - Wall, Cooktop, Refrigerator",2015.0,No,4.5,4,1,5,ARLINGTON,2017-04-11,1439900.0,2017-03-02,5884.24,217,2,Forced Air,False,Natural Gas,64500.0,,534100.0,3,2016-07-28,1449900.0,1449900.0,Excl. Right,-77.1551,1449900.0,Fee Simple,Garage,,ROOSEVELT,2619.0,Arts & Crafts,01-047-026,598600,0,4387,5962.06,1,Detached,2017,1011.0,22207
60,38.84320394,AR9726633,60,2828B WAKEFIELD ST #B,"Dishwasher, Disposal, Oven / Range - Electric, Refrigerator, Washer / Dryer - Stacked, Microwave",2015.0,No,1.0,1,0,2,ARLINGTON,2017-01-26,312900.0,2016-12-27,2944.09,151,0,Forced Air,False,Electric,254000.0,Floor Plan-Open,45500.0,2,2016-07-28,312900.0,312900.0,Excl. Right,-77.09782352399999,314900.0,Condo,Permit Required,All Days,WAKEFIELD,2828.0,Colonial,29-003-491,299500,0,875,2983.02,1,Garden 1-4 Floors,1950,,22206
61,38.88828,AR9724358,61,1730 ARLINGTON BLVD #606,"Dishwasher, Disposal, Icemaker, Microwave, Oven - Single, Oven / Range - Gas, Refrigerator, Stove",2015.0,No,1.0,1,0,1,ARLINGTON,2017-01-18,270000.0,2016-12-14,2798.6,140,0,Forced Air,False,Electric,247000.0,Floor Plan-Open,37700.0,1,2016-07-26,270000.0,270000.0,Excl. Right,-77.07864000000002,275000.0,Condo,"Assigned, Street",All Days,ARLINGTON,1730.0,Colonial,17-033-306,284700,1,685,2835.61,2,Mid-Rise 5-8 Floors,1960,3364.0,22209
62,38.888659999999994,AR9730092,62,1320 WAYNE ST N #401,"Dishwasher, Disposal, Dryer, Exhaust Fan, Icemaker, Microwave, Oven / Range - Gas, Stove, Washer",2015.0,No,2.0,2,0,3,ARLINGTON,2017-01-30,705000.0,2017-01-02,5712.21,153,0,Forced Air,False,Natural Gas,507000.0,"Floor Plan-Open, Floor Plan-Traditional",74100.0,2,2016-08-02,709000.0,709000.0,Excl. Right,-77.08654,739000.0,Condo,Garage,,WAYNE,1320.0,Contemporary,18-003-489,581100,0,1370,5787.76,2,Garden 1-4 Floors,1996,5882.0,22201
63,38.8806,AR9727752,63,638 KENMORE ST N,"Dishwasher, ENERGY STAR Refrigerator, Exhaust Fan, Microwave, Oven - Double, Oven / Range - Gas, Six Burner Stove, Range Hood, Water Heater - High-Efficiency, Water Heater",2016.0,Yes,5.5,5,1,6,ARLINGTON,2017-01-13,1660635.0,2016-12-05,,129,1,"ENERGY STAR Heating System, Forced Air, Heat Pump(s), Hot Water, Humidifier, Zoned",False,"Natural Gas, 60 or More Gallon Tank",156000.0,,668800.0,3,2016-07-29,1734950.0,1734950.0,Excl. Right,-77.10021,1734950.0,Fee Simple,Garage,,KENMORE,638.0,Craftsman,011014459741,824800,0,5154,,1,Detached,2016,,22201
64,38.89048,AR9727860,64,2309 ROOSEVELT ST,"Dishwasher, Disposal, Dryer, Dryer - Front Loading, ENERGY STAR Dishwasher, ENERGY STAR Refrigerator, ENERGY STAR Clothes Washer, Humidifier, Icemaker, Intercom, Microwave, Oven - Double, Oven - Self Cleaning, Oven - Wall, Oven / Range - Gas, Range Hood, Refrigerator, Six Burner Stove, Washer, Washer - Front Loading, Water Heater - High-Efficiency",2015.0,Yes,6.0,6,0,7,ARLINGTON,2017-04-12,1399000.0,2017-03-15,6909.51,213,1,"Zoned, Programmable Thermostat, Humidifier, ENERGY STAR Heating System, Forced Air",False,"60 or More Gallon Tank, Electric, Multi-tank",188400.0,,514500.0,3,2016-08-12,1449000.0,1449000.0,Excl. Right,-77.15417,1624000.0,Fee Simple,"Garage, Paved Driveway, Street, Garage Door Opener",All Days,ROOSEVELT,2309.0,Craftsman,11-003-033,702900,0,5975,7000.88,0,Detached,2016,1935.0,22205
65,38.88092453,AR9731756,65,888 QUINCY ST #2005,"Cooktop, Dishwasher, Disposal, Dryer, Exhaust Fan, Icemaker, Oven - Single, Range Hood, Refrigerator, Washer, Water Heater",2015.0,No,1.0,1,0,1,ARLINGTON,2017-04-07,529000.0,2017-03-05,4263.27,214,0,Heat Pump(s),True,Electric,399000.0,Floor Plan-Open,34700.0,1,2016-08-03,529000.0,529000.0,Excl. Right,-77.10797032100001,599000.0,Condo,Garage,All Days,QUINCY,888.0,Contemporary,14-044-245,433700,1,693,4319.65,3,Hi-Rise 9+ Floors,2008,2078.0,22203
66,38.87077,AR9728357,66,206 TRENTON ST #206-1,"Dishwasher, Disposal, Exhaust Fan, Microwave, Refrigerator, Stove, Oven / Range - Electric",2015.0,No,1.0,1,0,1,ARLINGTON,2017-03-31,174800.0,2017-02-27,2019.08,199,0,Programmable Thermostat,False,Multi-tank,166300.0,Flat,39100.0,1,2016-07-30,187500.0,187500.0,Excl. Right,-77.10665999999998,215000.0,Condo,"Permit Required, Gen Comm Elem",All Days,TRENTON,206.0,Colonial,20-027-028,205400,0,699,2045.78,1,Garden 1-4 Floors,1940,,22203
67,38.855959999999996,AR9728734,67,2906 17TH ST S,,2015.0,Yes,2.0,2,0,4,ARLINGTON,2017-01-06,450000.0,2016-12-01,4353.71,68,1,Central,False,Natural Gas,105400.0,,337500.0,2,2016-07-30,499900.0,499900.0,Excl. Right,-77.08544,675000.0,Fee Simple,"Garage, Off Site Parking, Concrete Driveway",All Days,17TH,2906.0,Raised Rambler,31-001-038,442900,1,0,4411.28,1,Detached,1959,5202.0,22204
68,38.85945,AR9732408,68,4061 COLUMBIA PIKE,"Cooktop, Dishwasher, Disposal, Dryer, Exhaust Fan, Humidifier, Icemaker, Microwave, Range Hood, Refrigerator, Washer, Water Heater, Oven - Wall",,Yes,2.5,2,1,3,ARLINGTON,2017-02-10,568500.0,2017-01-09,,158,1,Forced Air,True,Natural Gas,,Floor Plan-Traditional,,4,2016-08-04,599000.0,599000.0,Excl. Right,-77.09969,625000.0,Fee Simple,Garage,All Days,COLUMBIA,4061.0,Colonial,23-033-086,0,0,2334,5795.0,1,Townhouse,2006,4104.0,22204
69,38.858509999999995,AR9735396,69,1317 WALTER REED DR S #17301,"Dishwasher, Disposal, Oven / Range - Electric, Refrigerator",2015.0,No,1.0,1,0,2,ARLINGTON,2017-01-06,295000.0,2016-11-25,2783.86,102,1,Heat Pump(s),False,Natural Gas,249100.0,Floor Plan-Traditional,34100.0,1,2016-08-08,299900.0,299900.0,Excl. Right,-77.08731,309900.0,Condo,"Surface, Unassigned",All Days,WALTER REED,1317.0,Traditional,32-015-021,283200,1,0,2820.67,1,Garden 1-4 Floors,1948,,22204
70,38.8426,AR9738814,70,4637B 28TH RD S #B,"Dishwasher, Disposal, Dryer, Icemaker, Microwave, Refrigerator, Stove, Washer",2015.0,Yes,1.0,1,0,2,ARLINGTON,2017-01-04,314000.0,2016-10-14,2944.09,65,1,Forced Air,False,Electric,254000.0,Floor Plan-Traditional,45500.0,2,2016-08-11,309000.0,309000.0,Excl. Right,-77.09916,319000.0,Condo,"Permit Required, Drvwy/Off Str",All Days,28TH,4637.0,Colonial,29-003-364,299500,0,875,2983.02,1,Townhouse,1950,4117.0,22206
71,38.91619,AR9734227,71,3162 POLLARD ST N,"Disposal, ENERGY STAR Dishwasher, Humidifier, Icemaker, Microwave, Oven / Range - Gas, Six Burner Stove, Range Hood, Refrigerator, Water Heater - High-Efficiency, Water Heater",2016.0,Yes,5.5,5,1,6,ARLINGTON,2017-08-17,2297283.0,2016-11-10,,98,2,"ENERGY STAR Heating System, Forced Air, Heat Pump(s), Hot Water, Humidifier, Programmable Thermostat, Zoned",False,"60 or More Gallon Tank, Natural Gas",370000.0,,645800.0,3,2016-08-05,2099890.0,2099890.0,Excl. Right,-77.11739,2099890.0,Fee Simple,Garage,,POLLARD,3162.0,Craftsman,002524565215,1015800,0,6463,,1,Detached,2017,,22207
72,38.89103,AR9737495,72,1011 ARLINGTON BLVD #WP248,,,No,0.0,0,0,0,ARLINGTON,2017-06-16,6500.0,2017-04-18,,252,0,None,False,None,,Flat,,1,2016-08-10,8000.0,8000.0,Excl. Right,-77.06871,8000.0,Coop,Garage,All Days,ARLINGTON BLVD,1011.0,Federal,NONE,0,0,0,,0,Other,1955,,22209
73,38.86183,AR9744184,73,1300 CRYSTAL DR #504 S,,2016.0,No,2.0,2,0,2,ARLINGTON,2017-01-27,575000.0,2016-12-05,4969.22,104,0,Forced Air,True,Electric,445100.0,Floor Plan-Open,63000.0,1,2016-08-24,580000.0,580000.0,Excl. Right,-77.04928000000002,580000.0,Condo,"Assigned, Underground, Garage",All Days,CRYSTAL,1300.0,Traditional,34-024-124,508100,1,1576,5035.24,3,Hi-Rise 9+ Floors,1981,3252.0,22202
74,38.89622,AR9739090,74,3000 SPOUT RUN PKWY #D402,"Disposal, Oven / Range - Electric, Refrigerator",2016.0,No,1.0,1,0,0,ARLINGTON,2017-02-06,160000.0,2017-01-06,1782.89,153,0,Wall Unit,True,Electric,164700.0,Efficiency,17600.0,0,2016-08-12,172000.0,172000.0,Excl. Agency,-77.09456999999998,180000.0,Condo,"Unassigned, Permit Required",All Days,SPOUT RUN,3000.0,Traditional,15-007-508,182300,0,480,1806.56,1,Mid-Rise 5-8 Floors,1959,4220.0,22201
75,38.88159,AR9739791,75,711 IRVING ST,"Cooktop, Dishwasher, Disposal, Icemaker, Oven - Double, Oven - Wall, Oven / Range - Gas, Refrigerator, Water Heater",2016.0,Yes,4.5,4,1,5,ARLINGTON,2017-01-06,1550000.0,2016-11-06,15052.4,87,3,"Central, Forced Air, Programmable Thermostat",False,Natural Gas,914100.0,Floor Plan-Open,625000.0,3,2016-08-12,1579000.0,1579000.0,Excl. Right,-77.09653,1639000.0,Fee Simple,"Garage, Drvwy/Off Str",All Days,IRVING,711.0,Colonial,19-010-011,1539100,0,4677,15252.46,1,Detached,2003,2005.0,22201
76,38.844390000000004,AR9740515,76,4531 28TH RD S #9-6,,2016.0,No,1.0,1,0,2,ARLINGTON,2017-04-14,348000.0,2017-02-27,3287.06,189,1,Forced Air,False,Electric,297600.0,Other,38500.0,1,2016-08-18,349900.0,349900.0,Excl. Right,-77.09706,354900.0,Condo,"Surface, Permit Required",,28TH,4531.0,Other,29-004-357,336100,0,935,3330.72,2,Garden 1-4 Floors,1983,,22206
77,38.90227,AR9742443,77,2329 VERMONT ST,"Dishwasher, Disposal, Microwave, Freezer, Oven / Range - Gas, Range Hood, Refrigerator, Icemaker, Exhaust Fan",2016.0,No,5.5,5,1,4,ARLINGTON,2017-02-06,2050000.0,2017-01-17,6063.6,118,2,Forced Air,False,Natural Gas,0.0,Floor Plan-Open,620000.0,3,2016-09-07,2197000.0,2197000.0,Excl. Right,-77.11820999999998,2197000.0,Fee Simple,Garage,All Days,VERMONT,2329.0,Contemporary,05-016-002,620000,0,0,6144.2,3,Detached,2016,4052.0,22207
78,38.88134,AR9740407,78,900 TAYLOR ST #905,,2016.0,No,2.0,2,0,2,ARLINGTON,2017-09-28,357681.0,2017-08-26,620.05,378,0,Central,False,Electric,35600.0,Floor Plan-Open,27800.0,1,2016-08-13,374990.0,374990.0,Excl. Right,-77.11431,390000.0,Condo,"Garage, Parking Fee, Underground",,TAYLOR,900.0,Colonial,14-051-111,63400,0,1423,628.28,1,Hi-Rise 9+ Floors,1992,1885.0,22203
79,38.88309,AR9744197,79,1001 RANDOLPH ST #723,"Microwave, Washer, Refrigerator, Oven / Range - Electric, Icemaker, Dryer, Disposal, Dishwasher",2016.0,No,1.0,1,0,1,ARLINGTON,2017-01-03,342000.0,2016-12-04,3421.04,108,0,Forced Air,False,Electric,323500.0,Floor Plan-Open,26300.0,1,2016-08-18,344900.0,344900.0,Excl. Right,-77.1092,365000.0,Condo,"Assigned, Garage",All Days,RANDOLPH,1001.0,Contemporary,14-029-138,349800,1,657,3466.5,1,Hi-Rise 9+ Floors,2005,5607.0,22201
80,38.8467174,AR9748809,80,1424 DINWIDDIE ST S,"Microwave, Oven / Range - Gas, Refrigerator, Dishwasher, Washer, Dryer, Water Heater",2016.0,Yes,4.5,4,1,5,ARLINGTON,2017-01-12,1001635.0,2016-10-25,3270.43,52,1,"Central, Zoned",False,"Electric, 60 or More Gallon Tank",0.0,"Floor Plan-Traditional, Floor Plan-Open",334400.0,3,2016-09-07,989000.0,989000.0,Excl. Right,-77.111647537,989000.0,Fee Simple,"Garage, Drvwy/Off Str, Paved Driveway",All Days,DINWIDDIE,1424.0,Craftsman,28-018-055,334400,0,4109,3313.88,1,Detached,2016,1042.0,22206
81,38.856429999999996,AR9749224,81,5214 8TH RD S #8,"Dishwasher, Disposal, Refrigerator, Stove",2016.0,No,1.0,1,0,1,ARLINGTON,2017-05-22,154999.0,2017-04-27,1088.51,212,0,Radiator,False,Electric,89600.0,Floor Plan-Traditional,21700.0,1,2016-09-15,154999.0,154999.0,Excl. Agency,-77.11743,155000.0,Condo,Assigned,All Days,8TH,5214.0,Colonial,22-011-171,111300,0,620,1102.96,1,Garden 1-4 Floors,1948,2741.0,22204
82,38.89351379,AR9747575,82,1121 ARLINGTON BLVD #310,,2016.0,No,1.0,1,0,0,ARLINGTON,2017-02-28,150000.0,2017-01-11,1191.2,142,0,Central,True,Natural Gas,106500.0,Efficiency,15300.0,1,2016-08-23,157950.0,157950.0,Excl. Right,-77.06955281100001,157950.0,Coop,On-site Prk/Rent,All Days,ARLINGTON,1121.0,Contemporary,17-039-090,121800,0,383,1207.02,1,Hi-Rise 9+ Floors,1955,3209.0,22209
83,38.88688567,AR9748309,83,1205 GARFIELD ST #308,,2016.0,No,2.0,2,0,2,ARLINGTON,2017-03-03,650000.0,2017-02-06,5852.35,166,0,Forced Air,False,Natural Gas,558500.0,Floor Plan-Open,39900.0,1,2016-08-24,650000.0,650000.0,Excl. Right,-77.093815565,685000.0,Condo,Garage,All Days,GARFIELD,1205.0,Traditional,18-014-042,598400,1,998,5930.12,2,Hi-Rise 9+ Floors,2005,6803.0,22201
84,38.88828,AR9748264,84,1730 ARLINGTON BLVD #106,"Dishwasher, Microwave, Oven / Range - Electric, Refrigerator",2016.0,No,1.0,1,0,1,ARLINGTON,2017-06-16,249900.0,2017-05-05,2402.95,229,0,"Central, Wall Unit",False,Natural Gas,208000.0,Floor Plan-Open,37700.0,1,2016-08-26,249900.0,249900.0,Excl. Right,-77.07864000000002,262900.0,Condo,"Assigned, Surface",All Days,ARLINGTON,1730.0,Contemporary,17-033-262,245700,1,685,2434.88,2,Mid-Rise 5-8 Floors,1960,3363.0,22209
85,38.916779999999996,AR9749439,85,3739 30TH PL N,"Dishwasher, Disposal, Microwave, Oven / Range - Gas, Range Hood, Refrigerator, Six Burner Stove, Stove, Washer - Front Loading, Dryer - Front Loading, Water Heater",2016.0,Yes,4.0,4,0,5,ARLINGTON,2017-05-02,1205000.0,2017-03-26,8174.12,214,2,"90% Forced Air, Heat Pump(s), Zoned",False,60 or More Gallon Tank,220800.0,Floor Plan-Open,615000.0,3,2016-08-25,1289999.0,1289999.0,Excl. Agency,-77.11350999999998,1300000.0,Fee Simple,"Garage, Drvwy/Off Str",All Days,30TH,3739.0,Arts & Crafts,04-038-131,835800,0,4121,8282.76,1,Detached,2016,5307.0,22207
86,38.89967632,AR9749266,86,4390 LORCOM LN #404,"Dishwasher, Disposal, Refrigerator, Oven / Range - Gas",2016.0,No,1.5,1,1,2,ARLINGTON,2017-03-10,229000.0,2017-02-01,2284.61,160,0,Forced Air,False,Natural Gas,197900.0,"Floor Plan-Open, Floor Plan-Traditional",35700.0,1,2016-08-25,229000.0,229000.0,Excl. Right,-77.115873158,239000.0,Condo,Free,,LORCOM,4390.0,Contemporary,07-001-134,233600,0,1021,2314.96,1,Mid-Rise 5-8 Floors,1961,3325.0,22207
87,38.85204,AR9750443,87,2913B 16TH RD S #2913B,"Dishwasher, Disposal, Exhaust Fan, Refrigerator, Stove",2016.0,No,1.0,1,0,3,ARLINGTON,2017-03-31,275000.0,2017-02-17,2429.35,175,0,Radiator,False,Natural Gas,212800.0,Floor Plan-Open,35600.0,2,2016-08-26,280000.0,280000.0,Excl. Right,-77.09903,315000.0,Condo,Assigned,All Days,16TH,2913.0,Contemporary,32-001-706,248400,1,962,2461.62,1,Townhouse,1947,,22204
88,38.86183,AR9757637,88,1300 CRYSTAL DR #1006S,"Dishwasher, Disposal, Dryer - Front Loading, Icemaker, Microwave, Oven / Range - Electric, Refrigerator, Washer - Front Loading",2016.0,No,2.5,2,1,3,ARLINGTON,2017-08-23,639000.0,2017-06-30,6480.23,260,0,Heat Pump(s),True,Natural Gas,577000.0,Floor Plan-Traditional,85600.0,1,2016-09-06,639000.0,639000.0,Excl. Right,-77.04928000000002,740000.0,Condo,Garage,All Days,CRYSTAL,1300.0,Contemporary,34-024-176,662600,0,2139,6566.34,1,Hi-Rise 9+ Floors,1981,3256.0,22202
89,38.88288,AR9752607,89,1001 VERMONT ST #511,"Dryer, Disposal, Dishwasher, Exhaust Fan, Microwave, Stove, Refrigerator, Oven / Range - Electric, Washer",2016.0,No,2.0,2,0,2,ARLINGTON,2017-01-04,472500.0,2016-11-17,4695.38,73,0,Heat Pump(s),True,Electric,441300.0,Floor Plan-Open,38800.0,1,2016-08-30,499000.0,499000.0,Excl. Right,-77.11437,530000.0,Condo,Garage,All Days,VERMONT,1001.0,Contemporary,14-017-123,480100,0,1500,4757.76,2,Hi-Rise 9+ Floors,2005,4766.0,22201
